"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"463","Its time we hear them again, for a very important cause to safeguard everyones health. #IndiaFightsCorona… https://t.co/KRVlUwldOs",FALSE,14989,NA,2020-03-20 14:10:46,TRUE,NA,"1241004256972255232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2775,FALSE,FALSE,NA,NA
"464","Bipartisan support in such efforts are deeply appreciated. We have to fight this menace together.… https://t.co/QN5s346ek3",FALSE,10441,NA,2020-03-20 14:02:56,TRUE,NA,"1241002287486533633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2132,FALSE,FALSE,NA,NA
"465","No, they are not telling you to attend a party. 

They have a different message... #IndiaFightsCorona… https://t.co/xSTTTZNINC",FALSE,15083,NA,2020-03-20 13:54:54,TRUE,NA,"1241000263608971265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2641,FALSE,FALSE,NA,NA
"466","I would urge my fellow Indians to listen to what some of the most distinguished film personalities of the country h… https://t.co/8iqceyPlWD",FALSE,19898,NA,2020-03-20 13:50:40,TRUE,NA,"1240999199623114754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3687,FALSE,FALSE,NA,NA
"467","The K3G family seeks your support for the Janata Curfew on 22nd. #IndiaFightsCorona 

https://t.co/RXYQMnbBKt… https://t.co/G7UiM6YT4q",FALSE,16817,NA,2020-03-20 13:46:38,TRUE,NA,"1240998186665177090",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3472,FALSE,FALSE,NA,NA
"468","When such influential voices can come together for one common cause, we know we can make it work.… https://t.co/fqW7U4t084",FALSE,8898,NA,2020-03-20 13:17:40,TRUE,NA,"1240990896419524608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1871,FALSE,FALSE,NA,NA
"469","Whether it is forehand or backhand, the battle against Coronavirus begins with clean hands. Thanks Mahesh and Sumit… https://t.co/9dbiN8IfnY",FALSE,9289,NA,2020-03-20 13:15:50,TRUE,NA,"1240990433594884097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1911,FALSE,FALSE,NA,NA
"470","Let us heed these important words of our champion shuttlers. #IndiaFightsCorona

https://t.co/oLNZSoYMoI

https://t.co/HyVzkS03Qt",FALSE,11915,NA,2020-03-20 13:13:01,FALSE,NA,"1240989725843787777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2222,FALSE,FALSE,NA,NA
"471","Athletes and achievers from various sports are raising awareness about the nation’s battle against Coronavirus. Let… https://t.co/5dKykWRTNi",FALSE,8850,NA,2020-03-20 13:10:24,TRUE,NA,"1240989065333198850",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1853,FALSE,FALSE,NA,NA
"472","Thanks Ravi and Harsha. #IndiaFightsCorona

https://t.co/ukcq2x8HKy

https://t.co/bLubf0tL9f",FALSE,9039,NA,2020-03-20 13:06:31,FALSE,NA,"1240988087557042176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1767,FALSE,FALSE,NA,NA
"473","Lightning quick runners from different generations who have made the nation proud are appealing to the nation to co… https://t.co/7LJ5qUAEKU",FALSE,8836,NA,2020-03-20 13:04:30,TRUE,NA,"1240987583053615104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1792,FALSE,FALSE,NA,NA
"474","Explosive batsmen who've seen teams through crises have something to say to us.

We too will come together to fight… https://t.co/jNZ9KGypxC",FALSE,41561,NA,2020-03-20 13:02:45,TRUE,NA,"1240987143104688128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7542,FALSE,FALSE,NA,NA
"475","Navroz Mubarak! 

I pray that the coming year is filled with happiness and prosperity. 

May everyone be healthy an… https://t.co/pNyaeBfB9M",FALSE,48996,NA,2020-03-20 07:32:00,TRUE,NA,"1240903902985240577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6065,FALSE,FALSE,NA,NA
"476","Justice has prevailed. 

It is of utmost importance to ensure dignity and safety of women. 

Our Nari Shakti has ex… https://t.co/lECwPmJllI",FALSE,121053,NA,2020-03-20 05:46:51,TRUE,NA,"1240877444850003969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",20187,FALSE,FALSE,NA,NA
"477","A request to the people of India- please do not indulge in panic buying. #IndiaFightsCorona https://t.co/ZG1ho45hQG",FALSE,39997,NA,2020-03-19 16:36:44,FALSE,NA,"1240678602452041728",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",9511,FALSE,FALSE,NA,NA
"478","A COVID-19 Economic Response Task Force would be created to work on aspects relating to the economy and help variou… https://t.co/H4docQtENQ",FALSE,25555,NA,2020-03-19 16:36:16,TRUE,NA,"1240678486013906945",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",5948,FALSE,FALSE,NA,NA
"479","At 5 PM on 22nd March 2020, the day of the Janata Curfew, I have a special request. Will you all help?… https://t.co/FGZcR0ow1g",FALSE,79353,NA,2020-03-19 16:35:06,TRUE,NA,"1240678191116595202",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",18561,FALSE,FALSE,NA,NA
"480","On 22nd March 2020, let us observe a Janata Curfew and add strength to the fight against COVID-19.… https://t.co/aoqxXlbrT6",FALSE,30259,NA,2020-03-19 16:34:41,TRUE,NA,"1240678086993014784",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",7848,FALSE,FALSE,NA,NA
"481","Stay at home and do not step out until it is absolutely essential.

I specially urge the elderly to not venture out… https://t.co/EARBO0f9K8",FALSE,37314,NA,2020-03-19 16:33:55,TRUE,NA,"1240677894906507265",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",9106,FALSE,FALSE,NA,NA
"482","The world has seen various crisis and challenges but the situation arising due to COVID-19 is unprecedented. 

We i… https://t.co/TkMpFYaPyx",FALSE,28097,NA,2020-03-19 16:32:51,TRUE,NA,"1240677625556643840",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6861,FALSE,FALSE,NA,NA
"483","My address to the nation. #IndiaFightsCorona https://t.co/w3nMRwksxJ",FALSE,108326,NA,2020-03-19 14:30:47,FALSE,NA,"1240646908810391552",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",35837,FALSE,FALSE,NA,NA
"484","Setting a great example, Chief Minister!

I hope others also emulate Naveen Babu. We all can do our bit in preventi… https://t.co/KdcU1a4UYT",FALSE,35877,NA,2020-03-18 13:39:03,TRUE,NA,"1240271502055858178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7452,FALSE,FALSE,NA,NA
"485","Well said, Doctor! 

Also a shout-out to all those working to make our planet safer and healthier. No words will ev… https://t.co/VKH0MgEbY4",FALSE,82592,NA,2020-03-18 13:37:43,TRUE,NA,"1240271166842920960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",18673,FALSE,FALSE,NA,NA
"486","Will do everything possible to help our citizens. 

Such efforts are possible due to teamwork and I laud all those… https://t.co/nicAaBaULD",FALSE,31211,NA,2020-03-18 13:37:23,TRUE,NA,"1240271081807609857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6551,FALSE,FALSE,NA,NA
"487","Exactly! 

Urging researchers, innovators and tech-lovers to rise to the occasion and ideate for a better planet. https://t.co/DCZY5ilXGR",FALSE,14731,NA,2020-03-18 13:36:42,FALSE,NA,"1240270908595421185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2842,FALSE,FALSE,NA,NA
"488","That is the spirit!

Precaution and productivity both are possible in these times. 

Best wishes to you and your te… https://t.co/ouX3pkZ9Ef",FALSE,12948,NA,2020-03-18 13:36:00,TRUE,NA,"1240270730966622209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2497,FALSE,FALSE,NA,NA
"489","Well said. Working together can lead to good results, benefiting so many people. 

I thank PM Hasina for sharing he… https://t.co/yY0HCjJJ5t",FALSE,11339,NA,2020-03-18 13:35:09,TRUE,NA,"1240270520001552384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2129,FALSE,FALSE,NA,NA
"490","Greetings to my Cabinet colleague Shri @DVSadanandGowda Ji on his birthday. He has made strong contributions toward… https://t.co/c6pJlwprPs",FALSE,23935,NA,2020-03-18 03:54:06,TRUE,NA,"1240124291158605825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3042,FALSE,FALSE,NA,NA
"491","A tribute to Bangabandhu Sheikh Mujibur Rahman. https://t.co/9R5xU2cish",FALSE,29235,NA,2020-03-17 14:35:04,FALSE,NA,"1239923209123725312",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4916,FALSE,FALSE,NA,NA
"492","Tributes to Bangabandhu Sheikh Mujibur Rahman on his birth anniversary. He is remembered for his courage and indeli… https://t.co/TYp70hebZ0",FALSE,33037,NA,2020-03-17 04:11:25,TRUE,NA,"1239766264156803072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4534,FALSE,FALSE,NA,NA
"493","Harnessing innovation for a healthier planet. 

A lot of people have been sharing technology-driven solutions for C… https://t.co/DlenQTII0B",FALSE,35737,NA,2020-03-16 13:44:08,TRUE,NA,"1239548003871903746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",8796,FALSE,FALSE,NA,NA
"494","It is a united and coordinated response from everyone. This shows the strong spirit of our nation in such situation… https://t.co/myC5PPidGY",FALSE,17007,NA,2020-03-16 08:05:54,TRUE,NA,"1239462883848630273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3240,FALSE,FALSE,NA,NA
"495","Doing our best to ensure everyone is healthy and those showing symptoms get proper care. #IndiaFightsCorona https://t.co/AaWB3lZzWc",FALSE,14480,NA,2020-03-16 08:01:58,FALSE,NA,"1239461894961762304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2894,FALSE,FALSE,NA,NA
"496","Our doctors, nurses, healthcare workers are putting great efforts. They are out there, helping people. We will alwa… https://t.co/pXYWt1reOY",FALSE,26860,NA,2020-03-16 08:01:23,TRUE,NA,"1239461747204829184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6012,FALSE,FALSE,NA,NA
"497","Responsible citizens can add great strength to the fight against COVID-19. 

I am sure our citizens will not do any… https://t.co/iD7qszfewp",FALSE,14492,NA,2020-03-16 08:00:16,TRUE,NA,"1239461465347600384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3234,FALSE,FALSE,NA,NA
"498","At all levels, various authorities are working in sync to ensure COVID-19 does not spread. 

No stone is being left… https://t.co/xEY3itmthK",FALSE,12600,NA,2020-03-16 07:59:37,TRUE,NA,"1239461304428924930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2727,FALSE,FALSE,NA,NA
"499","A wise call. 

Avoiding non-essential travel and minimising social outings are welcome steps. #IndiaFightsCorona https://t.co/0pRrbmfXXm",FALSE,41395,NA,2020-03-16 07:57:56,FALSE,NA,"1239460880204460032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7115,FALSE,FALSE,NA,NA
"500","Many people are highlighting different aspects of how India is combating COVID-19. 

This is certainly boosting the… https://t.co/XGxo2HUn3k",FALSE,49683,NA,2020-03-16 07:56:49,TRUE,NA,"1239460598708154368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",8821,FALSE,FALSE,NA,NA
"501","Some ideas on how SAARC nations can work together to tackle the COVID-19 Novel Coronavirus. https://t.co/b9K8tpPSzr",FALSE,36069,NA,2020-03-15 16:25:18,FALSE,NA,"1239226175508983810",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",7321,FALSE,FALSE,NA,NA
"502","Here are some of India’s efforts towards combatting the menace of COVID-19 Novel Coronavirus. https://t.co/G5WFZBx6HB",FALSE,30889,NA,2020-03-15 16:24:58,FALSE,NA,"1239226090129776641",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6304,FALSE,FALSE,NA,NA
"503","Working together is the best way to overcome this menace. 

The way ahead lies in :

Collaboration not Confusion.… https://t.co/3p0TOzbLHO",FALSE,16782,"narendramodi",2020-03-15 16:22:38,TRUE,"1239225497990512641","1239225502495158272","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3213,FALSE,FALSE,NA,NA
"504","Would like to thank all distinguished SAARC leaders who joined today’s video conference to tackle COVID-19 Novel Co… https://t.co/gOBDYKeTGe",FALSE,37299,NA,2020-03-15 16:22:37,TRUE,NA,"1239225497990512641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5646,FALSE,FALSE,NA,NA
"505","Chalking out a plan to combat the COVID-19 Novel Coronavirus with SAARC leaders. https://t.co/l9H0Nidn6a",FALSE,51457,NA,2020-03-15 11:30:56,FALSE,NA,"1239152095493623808",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",12948,FALSE,FALSE,NA,NA
"506","Timely action for a healthier planet. 

Tomorrow at 5 PM, leaders of SAARC nations will discuss, via conferencing,… https://t.co/Q7hmN8xcKu",FALSE,80292,NA,2020-03-14 16:25:38,TRUE,NA,"1238863869956644864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",12375,FALSE,FALSE,NA,NA
"507","Interacted with a delegation led by Shri Altaf Bukhari from Jammu and Kashmir’s Apni Party. We had extensive delibe… https://t.co/VbOUQLtxxp",FALSE,38324,NA,2020-03-14 16:24:55,TRUE,NA,"1238863691098910720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5244,FALSE,FALSE,NA,NA
"508","Some important information here. 

Do read<U+0001F447><U+0001F3FC>. https://t.co/sZrLgHFTH8",FALSE,57605,NA,2020-03-14 08:39:58,FALSE,NA,"1238746682625425408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",16042,FALSE,FALSE,NA,NA
"509","I met the remarkable @satendr91697923, who is an outstanding para-swimmer. He has won several laurels and his life… https://t.co/0gChplYHyq",FALSE,41178,NA,2020-03-13 12:16:16,TRUE,NA,"1238438728311308290",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5082,FALSE,FALSE,NA,NA
"510","I would like to propose that the leadership of SAARC nations chalk out a strong strategy to fight Coronavirus. 

We… https://t.co/PwPT5K7G8c",FALSE,92336,NA,2020-03-13 07:47:52,TRUE,NA,"1238371182094639104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",16740,FALSE,FALSE,NA,NA
"511","Our planet is battling the COVID-19 Novel Coronavirus. At various levels, governments and people are trying their b… https://t.co/N1XJIEHG5D",FALSE,54578,NA,2020-03-13 07:47:26,TRUE,NA,"1238371074678505473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",9521,FALSE,FALSE,NA,NA
"512","Say No to Panic, Say Yes to Precautions.

No Minister of the Central Government will travel abroad in the upcoming… https://t.co/0hsjt01G2D",FALSE,112047,NA,2020-03-12 10:57:01,TRUE,NA,"1238056397046050822",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",22809,FALSE,FALSE,NA,NA
"513","The Government is fully vigilant about the situation due to COVID-19 Novel Coronavirus . 

Across ministries &amp; stat… https://t.co/9eYQQcSXZe",FALSE,47067,NA,2020-03-12 10:56:37,TRUE,NA,"1238056293887135745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",9202,FALSE,FALSE,NA,NA
"514","On the 29th, this month’s #MannKiBaat will take place. Would love to hear your suggestions for the programme. 

Dia… https://t.co/DH7qN25xEF",FALSE,23981,NA,2020-03-12 05:33:58,TRUE,NA,"1237975096867860480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4320,FALSE,FALSE,NA,NA
"515","Greetings to Punjab’s Chief Minister @capt_amarinder Ji on his birthday. May Almighty bless him with a long and healthy life.",FALSE,59698,NA,2020-03-11 02:25:31,FALSE,NA,"1237565285063725056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5051,FALSE,FALSE,NA,NA
"516","<U+0930><U+0902><U+0917>, <U+0909><U+092E><U+0902><U+0917> <U+0914><U+0930> <U+0906><U+0928><U+0902><U+0926> <U+0915><U+0947> <U+0924><U+094D><U+092F><U+094B><U+0939><U+093E><U+0930> <U+0939><U+094B><U+0932><U+0940> <U+0915><U+0940> <U+0906><U+092A> <U+0938><U+092D><U+0940> <U+0915><U+094B> <U+092C><U+0939><U+0941><U+0924>-<U+092C><U+0939><U+0941><U+0924> <U+092C><U+0927><U+093E><U+0908><U+0964> <U+092F><U+0939> <U+092A><U+0930><U+094D><U+0935> <U+0938><U+092D><U+0940> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+091C><U+0940><U+0935><U+0928> <U+092E><U+0947><U+0902> <U+0916><U+0941><U+0936><U+093F><U+092F><U+094B><U+0902> <U+0932><U+0947><U+0915><U+0930> <U+0906><U+090F><U+0964> https://t.co/xfrfdNaduX",FALSE,115142,NA,2020-03-10 01:46:17,FALSE,NA,"1237193024309874688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",16732,FALSE,FALSE,NA,NA
"517","To be a water warrior, all it takes is to care for our children's future. To give them water security .

Let's save… https://t.co/TNqhNSAs2F",FALSE,12156,NA,2020-03-08 11:13:41,TRUE,NA,"1236611040260972545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2354,FALSE,FALSE,NA,NA
"518","If each one of us decides to save rainwater, it needs very limited cost, time and effort to get this done. 

Roof w… https://t.co/Ofr9jBwOzK",FALSE,7840,NA,2020-03-08 11:13:01,TRUE,NA,"1236610871528280064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1589,FALSE,FALSE,NA,NA
"519","People with disabilities should have equal representation — be it media, politics, or any other field. The more we… https://t.co/a4gQCPag01",FALSE,8371,NA,2020-03-08 11:12:20,TRUE,NA,"1236610698777509890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1575,FALSE,FALSE,NA,NA
"520","Well well... 

I also hope the efforts towards removing hunger also double now and wish that all the followers will… https://t.co/2IZBpwB4eQ",FALSE,10034,NA,2020-03-08 11:11:52,TRUE,NA,"1236610583262138368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1751,FALSE,FALSE,NA,NA
"521","<U+0906><U+091C> <U+092E><U+0941><U+0902><U+0917><U+0947><U+0930> <U+0915><U+0940> <U+092E><U+0939><U+093F><U+0932><U+093E><U+090F><U+0902> <U+092A><U+0942><U+0930><U+0947> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0938><U+093E><U+092E><U+0928><U+0947> <U+090F><U+0915> <U+092E><U+093F><U+0938><U+093E><U+0932> <U+092A><U+0947><U+0936> <U+0915><U+0930> <U+0930><U+0939><U+0940> <U+0939><U+0948><U+0902><U+0964> <U+0918><U+0930> <U+092E><U+0947><U+0902> <U+0916><U+0947><U+0924><U+0940> <U+0938><U+0947> <U+0932><U+0947><U+0915><U+0930> <U+0909><U+092A><U+091C> <U+0915><U+094B> <U+0939><U+093E><U+091F> <U+092E><U+0947><U+0902> <U+092C><U+0947><U+091A><U+0928><U+0947> <U+0924><U+0915> <U+0938><U+093E><U+0930><U+093E> <U+091C><U+093F>… https://t.co/DwKconwZ8Z",FALSE,8786,"narendramodi",2020-03-08 10:35:31,TRUE,"1236601428539367424","1236601432976936962","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1956,FALSE,FALSE,NA,NA
